,Country names,DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
435,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2017,4.0,
436,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2018,3.6,
437,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2019,3.3,
438,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2020,4.1,
439,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2021,4.2,
440,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2010,5.1,
441,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2011,4.3,
442,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2012,4.6,
443,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2013,5.1,
444,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2014,5.2,
445,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2015,5.2,
446,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2016,4.7,
447,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2017,4.3,b
448,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2018,3.6,
449,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2019,3.3,
450,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2020,3.4,
451,Belgium,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BE,2021,3.8,
452,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2010,6.7,b
453,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2011,7.1,b
454,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2012,7.8,
455,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2013,8.3,
456,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2014,7.4,
457,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2015,6.1,
458,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2016,5.1,
459,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2017,4.4,
460,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2018,3.8,
461,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2019,3.3,
462,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2020,3.8,
463,Bulgaria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,BG,2021,3.3,
464,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2010,3.6,b
465,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2011,3.3,
466,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2012,3.3,
467,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2013,3.5,
468,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2014,3.6,
469,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2015,3.6,
470,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2016,3.7,
471,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2017,3.7,
472,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2018,3.6,
473,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2019,3.4,
474,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2020,3.7,
475,Switzerland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CH,2021,3.9,
476,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2010,4.3,
477,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2011,5.3,
478,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2012,8.0,
479,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2013,10.7,
480,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2014,11.0,
481,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2015,10.0,
482,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2016,8.6,
483,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2017,7.4,
484,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2018,5.7,
485,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2019,4.9,
486,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2020,5.2,
487,Cyprus,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CY,2021,5.2,
488,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2010,4.6,
489,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2011,4.2,b
490,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2012,4.4,
491,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2013,4.5,
492,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2014,3.9,
493,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2015,3.3,
494,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2016,2.6,
495,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2017,1.9,
496,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2018,1.5,
497,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2019,1.3,
498,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2020,1.7,
499,Czechia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,CZ,2021,1.9,
500,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2010,4.3,b
501,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2011,3.6,b
502,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2012,3.4,
503,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2013,3.3,
504,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2014,3.2,
505,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2015,2.9,
506,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2016,2.7,
507,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2017,2.4,
508,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2018,2.2,
509,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2019,2.1,
510,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2020,2.5,b
511,Germany,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DE,2021,2.5,
512,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2010,5.4,
513,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2011,5.4,
514,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2012,5.3,
515,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2013,5.0,
516,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2014,4.7,
517,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2015,4.2,
518,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2016,4.1,b
519,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2017,4.0,b
520,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2018,3.5,
521,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2019,3.5,
522,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2020,3.9,
523,Denmark,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,DK,2021,3.6,
524,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2010,6.4,
525,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2011,6.5,
526,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2012,7.3,
527,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2013,7.7,
528,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2014,7.4,
529,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2015,6.9,
530,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2016,6.5,
531,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2017,5.9,
532,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2018,5.3,
533,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2019,4.9,
534,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2020,5.1,
535,EA19,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EA19,2021,5.0,
536,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2010,11.1,
537,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2011,8.3,
538,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2012,6.8,
539,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2013,5.9,
540,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2014,5.0,
541,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2015,4.5,
542,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2016,4.9,
543,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2017,4.2,
544,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2018,3.9,
545,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2019,3.2,
546,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2020,5.0,
547,Estonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EE,2021,4.4,
548,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2010,7.8,
549,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2011,10.7,
550,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2012,14.6,
551,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2013,16.4,
552,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2014,15.7,
553,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2015,14.8,
554,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2016,14.2,
555,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2017,13.0,
556,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2018,11.7,
557,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2019,10.7,
558,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2020,10.0,
559,Greece,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EL,2021,8.6,
560,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2010,13.1,
561,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2011,14.2,
562,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2012,16.5,
563,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2013,17.3,
564,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2014,16.0,
565,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2015,14.5,
566,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2016,12.8,
567,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2017,11.2,
568,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2018,9.9,
569,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2019,9.1,
570,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2020,9.9,
571,Spain,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,ES,2021,9.6,d
572,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2010,6.2,
573,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2011,6.3,
574,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2012,6.9,
575,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2013,7.3,
576,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2014,6.9,
577,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2015,6.4,
578,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2016,5.9,
579,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2017,5.3,
580,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2018,4.7,
581,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2019,4.4,
582,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2020,4.6,
583,EU27_2020,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,EU27_2020,2021,4.5,
584,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2010,5.6,
585,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2011,5.2,
586,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2012,5.2,
587,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2013,5.4,
588,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2014,5.7,
589,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2015,6.1,
590,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2016,5.8,
591,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2017,5.7,
592,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2018,4.9,
593,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2019,4.5,
594,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2020,5.1,
595,Finland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FI,2021,5.2,
596,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2010,5.9,
597,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2011,5.8,
598,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2012,6.2,
599,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2013,6.6,
600,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2014,6.5,
601,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2015,6.5,
602,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2016,6.3,
603,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2017,5.9,
604,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2018,5.7,
605,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2019,5.3,
606,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2020,5.0,
607,France,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,FR,2021,4.9,d
608,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2010,6.7,
609,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2011,7.8,
610,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2012,9.1,
611,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2013,9.8,
612,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2014,10.1,
613,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2015,9.5,
614,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2016,7.5,
615,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2017,6.5,
616,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2018,4.9,
617,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2019,3.8,
618,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2020,4.3,
619,Croatia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HR,2021,4.5,
620,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2010,6.1,
621,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2011,6.1,
622,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2012,6.2,
623,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2013,5.8,
624,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2014,4.5,
625,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2015,4.1,
626,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2016,3.1,
627,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2017,2.6,
628,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2018,2.3,
629,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2019,2.1,
630,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2020,2.7,
631,Hungary,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,HU,2021,2.7,
632,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2010,9.7,
633,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2011,10.2,
634,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2012,10.2,
635,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2013,9.1,
636,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2014,7.8,
637,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2015,6.6,
638,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2016,5.6,
639,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2017,4.5,
640,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2018,3.9,
641,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2019,3.3,
642,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2020,3.8,
643,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IE,2021,4.3,
644,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2010,6.1,
645,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2011,5.6,
646,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2012,4.8,
647,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2013,4.3,
648,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2014,4.0,
649,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2015,3.3,
650,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2016,2.5,
651,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2017,2.3,
652,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2018,2.2,
653,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2019,2.8,
654,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2020,4.3,b
655,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IS,2021,4.8,
656,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IT,2010,4.6,
657,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,IT,2011,4.6,
